,State,DC Fast Charge,Level 1,Level 2,EV Network
862,NY,,,2.0,ChargePoint Network
863,NY,,,2.0,ChargePoint Network
864,OR,,,2.0,ChargePoint Network
865,PA,,1.0,1.0,
866,TN,,1.0,1.0,ChargePoint Network
867,TX,,2.0,2.0,ChargePoint Network
868,VA,,1.0,5.0,ChargePoint Network
869,WA,,2.0,2.0,ChargePoint Network
870,WA,,,2.0,ChargePoint Network
871,WA,,2.0,2.0,ChargePoint Network
872,CA,,,3.0,ChargePoint Network
873,CA,,,1.0,ChargePoint Network
874,CA,,,1.0,ChargePoint Network
875,CA,,,2.0,ChargePoint Network
876,CA,,,8.0,ChargePoint Network
877,CA,,1.0,3.0,ChargePoint Network
878,FL,,1.0,1.0,ChargePoint Network
879,FL,,1.0,1.0,ChargePoint Network
880,FL,,,1.0,ChargePoint Network
881,FL,,1.0,1.0,ChargePoint Network
882,FL,,1.0,1.0,ChargePoint Network
883,FL,,1.0,1.0,ChargePoint Network
884,CA,,,1.0,ChargePoint Network
885,FL,,2.0,2.0,ChargePoint Network
886,FL,,,2.0,ChargePoint Network
887,FL,,,2.0,ChargePoint Network
888,FL,1.0,,6.0,ChargePoint Network
889,FL,,1.0,1.0,ChargePoint Network
890,FL,,1.0,1.0,ChargePoint Network
891,FL,,1.0,1.0,ChargePoint Network
892,FL,,1.0,1.0,ChargePoint Network
893,FL,,1.0,1.0,ChargePoint Network
894,FL,,2.0,2.0,ChargePoint Network
895,FL,,2.0,2.0,ChargePoint Network
896,IL,,,2.0,ChargePoint Network
897,MA,,,2.0,ChargePoint Network
898,MI,,1.0,1.0,ChargePoint Network
899,MI,,1.0,1.0,ChargePoint Network
900,MI,,1.0,1.0,ChargePoint Network
901,MI,,3.0,3.0,ChargePoint Network
902,MI,,1.0,1.0,ChargePoint Network
903,MS,,1.0,1.0,ChargePoint Network
904,NC,,2.0,10.0,ChargePoint Network
905,NJ,,,1.0,ChargePoint Network
906,NY,,1.0,1.0,ChargePoint Network
907,NY,,,3.0,ChargePoint Network
908,NY,,1.0,1.0,ChargePoint Network
909,NY,,1.0,1.0,ChargePoint Network
910,NY,,1.0,1.0,ChargePoint Network
911,NY,,,2.0,ChargePoint Network
912,NY,,,1.0,ChargePoint Network
913,NY,,,1.0,ChargePoint Network
914,NY,,,1.0,ChargePoint Network
915,NY,,,2.0,ChargePoint Network
916,TX,,1.0,1.0,ChargePoint Network
917,TX,,,6.0,
918,PA,,,2.0,
919,HI,,,1.0,
920,HI,,,1.0,
921,HI,,,3.0,OpConnect
922,HI,,,2.0,
923,MD,,,2.0,
924,UT,,,4.0,
925,RI,,,2.0,
926,GA,,,1.0,
927,WA,,,2.0,ChargePoint Network
928,WA,,,4.0,
929,FL,,1.0,1.0,ChargePoint Network
930,FL,,,2.0,ChargePoint Network
931,FL,,1.0,1.0,ChargePoint Network
932,FL,,,2.0,ChargePoint Network
933,FL,,1.0,1.0,ChargePoint Network
934,FL,,2.0,2.0,ChargePoint Network
935,FL,,1.0,1.0,ChargePoint Network
936,FL,,1.0,1.0,
937,FL,,,2.0,ChargePoint Network
938,FL,,1.0,1.0,ChargePoint Network
939,FL,,,2.0,ChargePoint Network
940,FL,,,2.0,ChargePoint Network
941,FL,,2.0,2.0,ChargePoint Network
942,FL,,1.0,5.0,ChargePoint Network
943,FL,,1.0,1.0,ChargePoint Network
944,FL,,,2.0,ChargePoint Network
945,FL,,1.0,1.0,ChargePoint Network
946,FL,,1.0,1.0,ChargePoint Network
947,IL,,,2.0,ChargePoint Network
948,IL,,,2.0,ChargePoint Network
949,IL,,,1.0,ChargePoint Network
950,MA,,,4.0,ChargePoint Network
951,MD,,2.0,2.0,ChargePoint Network
952,MD,,1.0,1.0,ChargePoint Network
953,MD,,2.0,2.0,ChargePoint Network
954,MD,,2.0,2.0,ChargePoint Network
955,MI,,1.0,1.0,ChargePoint Network
956,MI,,,2.0,ChargePoint Network
957,MI,,,2.0,ChargePoint Network
958,IL,,,2.0,ChargePoint Network
959,MA,,,4.0,ChargePoint Network
960,MI,,3.0,3.0,ChargePoint Network
961,MI,,1.0,1.0,ChargePoint Network
962,NV,,2.0,5.0,ChargePoint Network
963,NY,,1.0,1.0,ChargePoint Network
964,TX,,,4.0,ChargePoint Network
965,TX,,,2.0,ChargePoint Network
966,TX,,2.0,2.0,ChargePoint Network
967,TX,,,2.0,
968,TX,,1.0,1.0,ChargePoint Network
969,TX,,2.0,2.0,ChargePoint Network
970,WA,,,2.0,ChargePoint Network
971,WA,,,2.0,ChargePoint Network
972,WA,,,2.0,ChargePoint Network
973,WA,,,4.0,ChargePoint Network
974,WA,,2.0,2.0,ChargePoint Network
975,WA,,2.0,2.0,ChargePoint Network
976,WA,,1.0,1.0,ChargePoint Network
977,WA,,1.0,1.0,ChargePoint Network
978,WA,,,2.0,ChargePoint Network
979,WA,,1.0,3.0,ChargePoint Network
980,WA,,,8.0,ChargePoint Network
981,WI,,,2.0,ChargePoint Network
982,CA,,1.0,1.0,ChargePoint Network
983,CA,,,1.0,ChargePoint Network
984,CA,,1.0,1.0,ChargePoint Network
985,CA,,,8.0,ChargePoint Network
986,CA,,,8.0,ChargePoint Network
987,CA,,1.0,1.0,ChargePoint Network
988,CA,,6.0,6.0,ChargePoint Network
989,CA,,,1.0,ChargePoint Network
990,CA,,,1.0,ChargePoint Network
991,CA,,,9.0,ChargePoint Network
992,CA,,,1.0,ChargePoint Network
993,CA,,1.0,1.0,ChargePoint Network
994,CA,,1.0,1.0,ChargePoint Network
995,FL,,,2.0,ChargePoint Network
996,FL,,,2.0,ChargePoint Network
997,FL,,1.0,2.0,
998,FL,,,2.0,ChargePoint Network
999,FL,,2.0,2.0,ChargePoint Network
1000,CA,,2.0,2.0,ChargePoint Network
1001,CA,,1.0,1.0,ChargePoint Network
1002,CA,,2.0,2.0,ChargePoint Network
1003,CA,,2.0,2.0,ChargePoint Network
1004,CA,,2.0,2.0,ChargePoint Network
1005,CA,,2.0,2.0,ChargePoint Network
1006,CA,,1.0,1.0,ChargePoint Network
1007,CA,,,1.0,ChargePoint Network
1008,HI,,,2.0,
1009,HI,,,2.0,
1010,IA,,1.0,,
1011,IA,,1.0,,
1012,IA,,1.0,,
1013,MN,,1.0,,
1014,MN,,1.0,,
1015,MN,,1.0,,
1016,MN,,1.0,,
1017,MN,,1.0,,
1018,MN,,1.0,,
1019,PA,,,2.0,
1020,NC,,1.0,2.0,
1021,NC,,,1.0,
1022,NC,,1.0,2.0,
1023,NC,,1.0,2.0,
1024,NC,,1.0,2.0,
1025,NC,,,1.0,
1026,NC,,1.0,1.0,
1027,PA,,,2.0,
1028,WI,,1.0,,
1029,WI,,1.0,,
1030,WI,,1.0,,
1031,WI,,1.0,,
1032,WI,,1.0,,
1033,WI,,1.0,,
1034,WI,,1.0,,
1035,WI,,1.0,,
1036,WI,,1.0,,
1037,WI,,1.0,,
1038,WI,,1.0,,
1039,WI,,1.0,,
1040,WI,,1.0,,
1041,WI,,1.0,,
1042,WI,,1.0,,
1043,WI,,1.0,,
1044,CO,,2.0,2.0,
1045,CO,,1.0,1.0,
1046,IL,,,1.0,
1047,IL,,1.0,2.0,
1048,LA,,,2.0,
1049,IL,,,1.0,
1050,CO,,,3.0,
1051,IN,,,6.0,ChargePoint Network
1052,NC,,,2.0,ChargePoint Network
1053,OH,,,8.0,
1054,TX,,,4.0,ChargePoint Network
1055,TX,,,8.0,ChargePoint Network
1056,TX,,,3.0,ChargePoint Network
1057,VA,,,1.0,SemaCharge Network
1058,WI,,,2.0,ChargePoint Network
1059,WA,,2.0,2.0,ChargePoint Network
1060,CA,,,1.0,ChargePoint Network
1061,CA,,,2.0,ChargePoint Network
1062,CA,,,2.0,ChargePoint Network
1063,CA,,,1.0,ChargePoint Network
1064,CA,,1.0,3.0,ChargePoint Network
1065,CA,,,10.0,ChargePoint Network
1066,CA,,,4.0,ChargePoint Network
1067,CA,,,2.0,ChargePoint Network
1068,CA,,,1.0,ChargePoint Network
1069,CA,,2.0,8.0,ChargePoint Network
1070,FL,,,2.0,ChargePoint Network
1071,FL,,,2.0,ChargePoint Network
1072,FL,,1.0,1.0,ChargePoint Network
1073,FL,,1.0,1.0,ChargePoint Network
1074,FL,,1.0,1.0,ChargePoint Network
1075,FL,,1.0,1.0,ChargePoint Network
1076,FL,,,2.0,ChargePoint Network
1077,FL,,1.0,1.0,ChargePoint Network
1078,FL,,2.0,2.0,ChargePoint Network
1079,HI,,,2.0,
1080,IL,,,3.0,ChargePoint Network
1081,IL,,,2.0,ChargePoint Network
1082,IL,,,1.0,ChargePoint Network
1083,IL,,,1.0,
1084,IL,,,2.0,ChargePoint Network
1085,MA,,,6.0,ChargePoint Network
1086,MD,,,1.0,SemaCharge Network
1087,MI,,,2.0,ChargePoint Network
1088,MI,,,2.0,ChargePoint Network
1089,MI,,2.0,2.0,ChargePoint Network
1090,MD,,,1.0,SemaCharge Network
1091,MI,,,9.0,
1092,MI,,,2.0,ChargePoint Network
1093,MI,,2.0,2.0,ChargePoint Network
1094,NC,,,1.0,ChargePoint Network
1095,TN,,,1.0,
1096,NJ,,,4.0,
1097,CA,,,3.0,Tesla
1098,NC,,,4.0,
1099,FL,,,1.0,ChargePoint Network
1100,OR,,,1.0,SemaCharge Network
1101,OR,,,1.0,SemaCharge Network
1102,OR,,,1.0,SemaCharge Network
1103,OR,,,1.0,SemaCharge Network
1104,OR,,,1.0,SemaCharge Network
1105,OR,,,1.0,SemaCharge Network
1106,OR,,,1.0,SemaCharge Network
1107,OR,,,1.0,SemaCharge Network
1108,OR,,,1.0,SemaCharge Network
1109,OR,,,1.0,SemaCharge Network
1110,VA,,,1.0,SemaCharge Network
1111,CA,,,2.0,SemaCharge Network
1112,CA,,,2.0,SemaCharge Network
1113,CA,,,1.0,SemaCharge Network
1114,MD,,,1.0,SemaCharge Network
1115,MD,,,1.0,SemaCharge Network
1116,MD,,,1.0,SemaCharge Network
1117,MD,,,1.0,SemaCharge Network
1118,MD,,,1.0,SemaCharge Network
1119,MD,,,1.0,SemaCharge Network
1120,MD,,,1.0,SemaCharge Network
1121,MD,,,1.0,SemaCharge Network
1122,MD,,,1.0,SemaCharge Network
1123,MD,,,1.0,SemaCharge Network
1124,MD,,,1.0,SemaCharge Network
1125,NY,,,1.0,
1126,NY,,,1.0,
1127,OR,,,1.0,SemaCharge Network
1128,OR,,,1.0,SemaCharge Network
1129,OR,,,1.0,SemaCharge Network
1130,CO,,,1.0,
1131,OK,,2.0,2.0,ChargePoint Network
1132,MI,,1.0,1.0,ChargePoint Network
1133,MI,,1.0,1.0,ChargePoint Network
1134,MI,,,2.0,
1135,MN,,6.0,2.0,
1136,NC,1.0,,2.0,
1137,DC,,,1.0,SemaCharge Network
1138,DC,,,2.0,SemaCharge Network
1139,FL,,,2.0,ChargePoint Network
1140,FL,,1.0,1.0,ChargePoint Network
1141,FL,,1.0,1.0,ChargePoint Network
1142,FL,,1.0,1.0,ChargePoint Network
1143,FL,,1.0,1.0,ChargePoint Network
1144,FL,,1.0,1.0,ChargePoint Network
1145,FL,,1.0,1.0,ChargePoint Network
1146,FL,,2.0,2.0,ChargePoint Network
1147,IL,,,3.0,ChargePoint Network
1148,IL,,,1.0,ChargePoint Network
1149,IL,,,2.0,ChargePoint Network
1150,IL,,,1.0,ChargePoint Network
1151,IL,,,2.0,ChargePoint Network
1152,MA,,,2.0,ChargePoint Network
1153,MA,,,2.0,ChargePoint Network
1154,MA,,,2.0,ChargePoint Network
1155,MA,,,2.0,ChargePoint Network
1156,MA,,,2.0,ChargePoint Network
1157,MA,,,4.0,ChargePoint Network
1158,MD,,,2.0,SemaCharge Network
1159,MD,,1.0,1.0,ChargePoint Network
1160,MD,,,1.0,SemaCharge Network
1161,MD,,,6.0,ChargePoint Network
1162,MD,,,2.0,ChargePoint Network
1163,MD,,,6.0,ChargePoint Network
1164,MD,,,2.0,ChargePoint Network
1165,CA,,,1.0,ChargePoint Network
1166,CA,,,2.0,ChargePoint Network
1167,CA,,,1.0,ChargePoint Network
1168,CA,,2.0,2.0,ChargePoint Network
1169,CA,,3.0,3.0,ChargePoint Network
1170,CA,,,1.0,ChargePoint Network
1171,CA,,,2.0,ChargePoint Network
1172,CA,,,1.0,SemaCharge Network
1173,CO,,,1.0,SemaCharge Network
1174,CO,,,1.0,SemaCharge Network
1175,CO,,,1.0,SemaCharge Network
1176,CO,,,1.0,SemaCharge Network
1177,CO,,,1.0,SemaCharge Network
1178,CO,,,1.0,SemaCharge Network
1179,CO,,,1.0,SemaCharge Network
1180,CO,,,1.0,SemaCharge Network
1181,CO,,,1.0,SemaCharge Network
1182,CO,,,1.0,SemaCharge Network
1183,DC,,,2.0,SemaCharge Network
1184,DC,,,2.0,SemaCharge Network
1185,MD,,,2.0,SemaCharge Network
1186,MI,,,2.0,ChargePoint Network
1187,MI,,,2.0,
1188,MI,,,2.0,
1189,MN,,,4.0,ChargePoint Network
1190,MO,,,2.0,ChargePoint Network
1191,NC,,1.0,3.0,ChargePoint Network
1192,NJ,,,2.0,ChargePoint Network
1193,NY,,1.0,1.0,ChargePoint Network
1194,NY,,1.0,1.0,ChargePoint Network
1195,OR,,1.0,1.0,OpConnect
1196,TX,,,4.0,ChargePoint Network
1197,TX,,1.0,1.0,ChargePoint Network
1198,TX,,3.0,3.0,ChargePoint Network
1199,TX,,2.0,2.0,ChargePoint Network
1200,TX,,,3.0,ChargePoint Network
1201,TX,,,4.0,ChargePoint Network
1202,TX,,,3.0,ChargePoint Network
1203,VA,,1.0,1.0,ChargePoint Network
1204,VA,,1.0,3.0,ChargePoint Network
1205,VA,,,1.0,ChargePoint Network
1206,VA,,,2.0,SemaCharge Network
1207,VA,,3.0,3.0,ChargePoint Network
1208,WA,,1.0,1.0,ChargePoint Network
1209,WA,,,2.0,ChargePoint Network
1210,WA,,,4.0,ChargePoint Network
1211,WA,,,4.0,ChargePoint Network
1212,WA,,,7.0,ChargePoint Network
1213,WI,,1.0,1.0,ChargePoint Network
1214,NC,,,2.0,
1215,MI,,,1.0,
1216,IL,,,3.0,
1217,NC,,,1.0,
1218,UT,,,1.0,SemaCharge Network
1219,UT,,,1.0,SemaCharge Network
1220,UT,,,1.0,SemaCharge Network
1221,UT,,,1.0,SemaCharge Network
1222,UT,,,1.0,SemaCharge Network
1223,UT,,,1.0,SemaCharge Network
1224,UT,,,1.0,SemaCharge Network
1225,VA,,,1.0,ChargePoint Network
1226,WA,,,1.0,SemaCharge Network
1227,WA,,,1.0,SemaCharge Network
1228,WA,,,1.0,SemaCharge Network
1229,CO,,,1.0,SemaCharge Network
1230,CO,,,1.0,SemaCharge Network
1231,CO,,,1.0,SemaCharge Network
1232,CO,,,1.0,SemaCharge Network
1233,CO,,,1.0,SemaCharge Network
1234,CO,,,1.0,SemaCharge Network
1235,CO,,,1.0,SemaCharge Network
1236,CO,,,1.0,SemaCharge Network
1237,FL,,1.0,1.0,ChargePoint Network
1238,FL,,,2.0,ChargePoint Network
1239,FL,,,4.0,ChargePoint Network
1240,FL,,,2.0,ChargePoint Network
1241,FL,,,2.0,ChargePoint Network
1242,GA,,,1.0,SemaCharge Network
1243,GA,,,1.0,SemaCharge Network
1244,GA,,,1.0,SemaCharge Network
1245,GA,,,1.0,SemaCharge Network
1246,GA,,,1.0,SemaCharge Network
1247,GA,,,1.0,SemaCharge Network
1248,GA,,,1.0,SemaCharge Network
1249,GA,,,1.0,SemaCharge Network
1250,GA,,,1.0,SemaCharge Network
1251,GA,,,1.0,SemaCharge Network
1252,MD,,,1.0,ChargePoint Network
1253,MD,,,1.0,ChargePoint Network
1254,MI,,3.0,3.0,ChargePoint Network
1255,MI,,,2.0,ChargePoint Network
1256,MI,,5.0,10.0,ChargePoint Network
1257,MI,,,2.0,ChargePoint Network
1258,MN,,,1.0,
1259,OR,,,1.0,SemaCharge Network
1260,SC,,,2.0,
1261,SC,,,2.0,
1262,CA,,11.0,11.0,ChargePoint Network
1263,CA,,1.0,1.0,ChargePoint Network
1264,CA,,,1.0,ChargePoint Network
1265,CA,,,2.0,
1266,CA,,,1.0,SemaCharge Network
1267,CA,,,2.0,ChargePoint Network
1268,CA,,,1.0,SemaCharge Network
1269,CA,,,2.0,ChargePoint Network
1270,CA,,,2.0,ChargePoint Network
1271,CA,,2.0,2.0,ChargePoint Network
1272,CA,,2.0,2.0,ChargePoint Network
1273,CO,,,1.0,SemaCharge Network
1274,CO,,,1.0,SemaCharge Network
1275,CO,,,1.0,SemaCharge Network
1276,CA,,,4.0,
1277,FL,,,1.0,
1278,CT,,,1.0,
1279,NY,,5.0,5.0,ChargePoint Network
1280,NY,,1.0,1.0,ChargePoint Network
1281,NY,,1.0,1.0,
1282,OR,,,1.0,SemaCharge Network
1283,OR,,,1.0,SemaCharge Network
1284,OR,,,1.0,SemaCharge Network
1285,PA,,,1.0,SemaCharge Network
1286,PA,,,1.0,SemaCharge Network
1287,TN,3.0,,4.0,
1288,TX,,,2.0,
1289,TX,,,3.0,ChargePoint Network
1290,TX,,,8.0,ChargePoint Network
1291,TX,,,4.0,ChargePoint Network
1292,VA,,1.0,1.0,ChargePoint Network
1293,WA,,,1.0,SemaCharge Network
1294,WA,,,1.0,SemaCharge Network
1295,WA,,1.0,1.0,ChargePoint Network
1296,WA,,,1.0,SemaCharge Network
1297,WA,,,2.0,
1298,WA,,,2.0,
1299,WA,,,1.0,SemaCharge Network
1300,WA,,,1.0,SemaCharge Network
1301,WA,,,2.0,ChargePoint Network
1302,WA,,,2.0,ChargePoint Network
1303,WA,,,2.0,ChargePoint Network
1304,WA,,,1.0,
1305,WA,,,1.0,
1306,CA,,,1.0,SemaCharge Network
1307,CA,,,1.0,SemaCharge Network
1308,CA,,,1.0,ChargePoint Network
1309,CA,,,1.0,SemaCharge Network
1310,CA,,,1.0,ChargePoint Network
1311,CA,,,2.0,SemaCharge Network
1312,CA,,,1.0,SemaCharge Network
1313,CA,,,1.0,ChargePoint Network
1314,CA,,,1.0,SemaCharge Network
1315,CA,,,1.0,SemaCharge Network
1316,CA,,,1.0,SemaCharge Network
1317,CA,,,2.0,SemaCharge Network
1318,CA,,,1.0,SemaCharge Network
1319,CA,,,1.0,SemaCharge Network
1320,CO,,2.0,2.0,
1321,CT,,1.0,1.0,
1322,DC,,1.0,1.0,
1323,DC,,1.0,1.0,
1324,GA,1.0,,1.0,
1325,GA,2.0,,2.0,
1326,IL,,,2.0,ChargePoint Network
1327,MO,,,1.0,SemaCharge Network
1328,MO,,,1.0,SemaCharge Network
1329,MO,,,1.0,SemaCharge Network
1330,KS,,,1.0,SemaCharge Network
1331,MA,,,2.0,ChargePoint Network
1332,MA,,1.0,1.0,
1333,MA,,,2.0,ChargePoint Network
1334,MA,,,2.0,ChargePoint Network
1335,MA,,,2.0,ChargePoint Network
1336,MA,,,2.0,ChargePoint Network
1337,MD,,1.0,1.0,ChargePoint Network
1338,MD,,,4.0,ChargePoint Network
1339,MD,,1.0,1.0,ChargePoint Network
1340,MO,,,1.0,SemaCharge Network
1341,MO,,,1.0,SemaCharge Network
1342,NC,1.0,,2.0,
1343,NC,,,2.0,
1344,FL,,,2.0,
1345,VT,,2.0,2.0,ChargePoint Network
1346,WA,,,1.0,SemaCharge Network
1347,WA,,,1.0,SemaCharge Network
1348,WA,,,1.0,SemaCharge Network
1349,WA,,,1.0,SemaCharge Network
1350,WA,,,1.0,SemaCharge Network
1351,WA,,,3.0,
1352,WA,,,9.0,
1353,WA,,,1.0,ChargePoint Network
1354,WA,,1.0,1.0,ChargePoint Network
1355,WA,,,1.0,SemaCharge Network
1356,WA,,,1.0,SemaCharge Network
1357,NY,,,1.0,
1358,NY,,,1.0,
1359,NY,,,1.0,
1360,NY,1.0,,1.0,
1361,NY,,,1.0,
1362,NY,,,1.0,
1363,NY,,,1.0,
1364,NY,,,1.0,
1365,NY,,,1.0,
1366,NY,,,1.0,
1367,NY,,,1.0,
1368,NY,,,1.0,
1369,NY,,,1.0,
1370,NY,,,1.0,
1371,NY,,,1.0,
1372,NY,,,1.0,
1373,NY,,,1.0,
1374,NY,,,1.0,
1375,NY,,,1.0,
1376,NY,,,1.0,
1377,NY,,,1.0,
1378,NY,,,1.0,
1379,OH,,,2.0,SemaCharge Network
1380,OH,,,2.0,SemaCharge Network
1381,OR,,,1.0,SemaCharge Network
1382,OR,,,1.0,SemaCharge Network
1383,OR,,,1.0,SemaCharge Network
1384,OR,,,1.0,SemaCharge Network
1385,UT,,,1.0,SemaCharge Network
1386,OR,,,1.0,SemaCharge Network
1387,OR,,,1.0,SemaCharge Network
1388,PA,,,1.0,SemaCharge Network
1389,PA,,,1.0,SemaCharge Network
1390,UT,,,1.0,SemaCharge Network
1391,UT,,,1.0,SemaCharge Network
1392,UT,,,1.0,SemaCharge Network
1393,UT,,,1.0,SemaCharge Network
1394,UT,,,1.0,SemaCharge Network
1395,WA,,,1.0,SemaCharge Network
1396,WA,,,1.0,SemaCharge Network
1397,WA,,,2.0,SemaCharge Network
1398,IN,,,2.0,SemaCharge Network
1399,MO,,,1.0,SemaCharge Network
1400,ME,1.0,,2.0,
1401,MI,,,2.0,
1402,MI,,,2.0,
1403,MI,,,2.0,
1404,MI,,,4.0,
1405,MI,,,2.0,
1406,MI,1.0,,1.0,
1407,MI,2.0,,2.0,
1408,MI,,,3.0,
1409,MI,,,2.0,
1410,MI,,,1.0,
1411,MI,,,1.0,
1412,NC,,,2.0,
1413,NC,,,2.0,
1414,NH,,,1.0,
1415,NH,,,1.0,
1416,NH,2.0,,1.0,
1417,NH,,,1.0,
1418,NH,,,1.0,
1419,NH,,,1.0,
1420,NY,,,1.0,
1421,NY,,,1.0,
1422,NY,,,1.0,
1423,NY,,,1.0,
1424,NY,,,1.0,
1425,NY,,,1.0,
1426,NY,,,1.0,
1427,NY,,,1.0,
1428,NY,,,1.0,
1429,NY,,,1.0,
1430,NY,,,1.0,
1431,NY,,,1.0,
1432,NY,,,1.0,
1433,NY,2.0,,1.0,
1434,NY,,,1.0,
1435,NY,2.0,,1.0,
1436,NY,2.0,,1.0,
1437,NY,,,1.0,
1438,NH,,,1.0,
1439,NY,,,1.0,
1440,NY,,,1.0,
1441,MO,1.0,,1.0,
1442,MO,,,1.0,
1443,MO,,,3.0,
1444,MO,,,3.0,
1445,MO,,,1.0,
1446,MO,1.0,,1.0,
1447,MO,,,1.0,
1448,NC,,,2.0,
1449,NC,,,2.0,
1450,NC,,,2.0,
1451,NC,,,2.0,
1452,AR,,,1.0,
1453,AR,,,1.0,
1454,AR,,,1.0,
1455,AR,,,1.0,
1456,AR,,,1.0,
1457,AR,,,1.0,
1458,AR,,,1.0,
1459,AR,,,1.0,
1460,AR,,,1.0,
1461,CA,,,1.0,ChargePoint Network
1462,CA,,,1.0,ChargePoint Network
1463,CA,,,1.0,ChargePoint Network
1464,CA,,,1.0,ChargePoint Network
1465,CA,,,1.0,SemaCharge Network
1466,CA,,,1.0,ChargePoint Network
1467,CA,,,1.0,SemaCharge Network
1468,CA,,,1.0,SemaCharge Network
1469,CA,,,1.0,SemaCharge Network
1470,CA,,,1.0,ChargePoint Network
1471,CO,,,1.0,SemaCharge Network
1472,CT,,,1.0,
1473,CT,1.0,,1.0,
1474,CT,,,2.0,
1475,CT,,,1.0,
1476,CT,1.0,,1.0,
1477,CT,,,1.0,
1478,CT,1.0,,1.0,
1479,CT,1.0,,1.0,
1480,CT,,,1.0,
1481,CT,,,1.0,
1482,CT,1.0,,2.0,
1483,CT,,,1.0,
1484,CT,1.0,,1.0,
1485,FL,1.0,,2.0,
1486,CT,,,1.0,
1487,FL,,,2.0,
1488,GA,,,1.0,SemaCharge Network
1489,GA,,,1.0,SemaCharge Network
1490,GA,,,1.0,SemaCharge Network
1491,GA,,,1.0,SemaCharge Network
1492,GA,,,1.0,SemaCharge Network
1493,GA,,,2.0,SemaCharge Network
1494,GA,,,1.0,SemaCharge Network
1495,GA,,,1.0,SemaCharge Network
1496,GA,,,1.0,SemaCharge Network
1497,GA,,,1.0,SemaCharge Network
1498,GA,,,1.0,SemaCharge Network
1499,GA,,,1.0,SemaCharge Network
1500,GA,,,1.0,SemaCharge Network
1501,IA,,,1.0,
1502,IA,,,1.0,
1503,IA,,,1.0,
1504,IA,,,1.0,
1505,IA,,1.0,,
1506,IA,,,1.0,
1507,WI,,1.0,,
1508,WI,,1.0,,
1509,WA,,,1.0,SemaCharge Network
1510,WA,,,1.0,SemaCharge Network
1511,WA,,,1.0,SemaCharge Network
1512,WA,,,1.0,
1513,NM,,1.0,,
1514,IL,,,2.0,
1515,MI,,,1.0,
1516,FL,,2.0,2.0,ChargePoint Network
1517,FL,,,2.0,ChargePoint Network
1518,FL,,1.0,1.0,ChargePoint Network
1519,IA,,,1.0,ChargePoint Network
1520,KS,,,3.0,ChargePoint Network
1521,KS,,,2.0,ChargePoint Network
1522,MA,,,4.0,ChargePoint Network
1523,MA,,,2.0,ChargePoint Network
1524,MA,,,2.0,ChargePoint Network
1525,MA,,,2.0,ChargePoint Network
1526,MA,,,2.0,ChargePoint Network
1527,MA,,,2.0,ChargePoint Network
1528,MA,,,2.0,ChargePoint Network
1529,MA,,,2.0,ChargePoint Network
1530,MA,,,2.0,ChargePoint Network
1531,MA,,,2.0,ChargePoint Network
1532,MA,,,2.0,ChargePoint Network
1533,MO,,,4.0,ChargePoint Network
1534,NC,,3.0,3.0,ChargePoint Network
1535,NJ,,,6.0,ChargePoint Network
1536,CA,,,4.0,ChargePoint Network
1537,CA,,7.0,7.0,ChargePoint Network
1538,CA,,2.0,2.0,ChargePoint Network
1539,CA,,4.0,4.0,ChargePoint Network
1540,CA,,,1.0,ChargePoint Network
1541,CA,,,3.0,ChargePoint Network
1542,CA,,2.0,2.0,ChargePoint Network
1543,FL,,,6.0,ChargePoint Network
1544,FL,,,4.0,ChargePoint Network
1545,FL,,1.0,1.0,ChargePoint Network
1546,FL,,1.0,7.0,ChargePoint Network
1547,FL,,,2.0,ChargePoint Network
1548,WA,,,1.0,SemaCharge Network
1549,WA,,,1.0,SemaCharge Network
1550,WA,,,1.0,SemaCharge Network
1551,WA,,,1.0,SemaCharge Network
1552,WI,,1.0,1.0,ChargePoint Network
1553,TX,,,4.0,ChargePoint Network
1554,TX,,,4.0,ChargePoint Network
1555,TX,,,2.0,ChargePoint Network
1556,VA,,1.0,1.0,ChargePoint Network
1557,VA,,2.0,2.0,ChargePoint Network
1558,VA,,1.0,1.0,ChargePoint Network
1559,VA,,1.0,1.0,ChargePoint Network
1560,VA,,1.0,1.0,ChargePoint Network
1561,WA,,,1.0,SemaCharge Network
1562,WA,,,1.0,SemaCharge Network
1563,WA,,,2.0,ChargePoint Network
1564,WA,,,1.0,SemaCharge Network
1565,WA,,,2.0,
1566,WA,,,3.0,
1567,CA,,,5.0,ChargePoint Network
1568,CA,,,4.0,
1569,CA,,,3.0,ChargePoint Network
1570,CA,,,3.0,ChargePoint Network
1571,CA,,,6.0,ChargePoint Network
1572,CA,,,4.0,ChargePoint Network
1573,CA,,2.0,2.0,ChargePoint Network
1574,CA,,2.0,2.0,ChargePoint Network
1575,CA,,1.0,1.0,ChargePoint Network
1576,CA,,1.0,1.0,ChargePoint Network
1577,CA,,1.0,1.0,ChargePoint Network
1578,CA,,2.0,6.0,ChargePoint Network
1579,CA,,,4.0,ChargePoint Network
1580,CA,,,7.0,ChargePoint Network
1581,CA,,,2.0,ChargePoint Network
1582,CA,,,3.0,ChargePoint Network
1583,CA,,,2.0,ChargePoint Network
1584,CA,,2.0,2.0,ChargePoint Network
1585,CA,,2.0,2.0,ChargePoint Network
1586,CA,,,1.0,ChargePoint Network
1587,CA,,2.0,2.0,ChargePoint Network
1588,KY,,,2.0,
1589,KY,,,1.0,
